recipe_id,ingredient_idx,name,quantity,unit
378,2,mozzarella,1.5,cup
378,3,parmesan,0.5,cup
378,4,breadcrumbs,1.0,cup
378,5,egg,2.0,piece
379,0,beef sirloin,1.0,pound
379,1,mushroom,0.5,pound
379,2,onion,1.0,piece
379,3,sour cream,1.0,cup
379,4,beef broth,1.0,cup
379,5,butter,2.0,tablespoon
379,6,flour,1.0,tablespoon
380,0,chickpea,1.0,cup
380,1,parsley,8.0,tablespoon
380,2,garlic,2.0,piece
380,3,cumin,1.0,teaspoon
380,4,pita bread,4.0,piece
380,5,tahini,4.0,tablespoon
380,6,lettuce,1.0,cup
381,0,shrimp,1.0,pound
381,1,butter,4.0,tablespoon
381,2,garlic,4.0,piece
381,3,lemon juice,2.0,tablespoon
381,4,white wine,0.25,cup
381,5,parsley,1.0,tablespoon
382,0,lettuce,4.0,cup
382,1,chicken breast,0.5,pound
382,2,bacon,3.0,piece
382,3,avocado,1.0,piece
382,4,egg,2.0,piece
382,5,blue cheese,0.25,cup
382,6,tomato,1.0,piece
383,0,zucchini,2.0,piece
383,1,eggplant,1.0,piece
383,2,bell pepper,1.0,piece
383,3,tomato,3.0,piece
383,4,onion,1.0,piece
383,5,garlic,2.0,piece
383,6,thyme,1.0,teaspoon
384,0,apple,6.0,piece
384,1,pie crust,2.0,piece
384,2,sugar,0.75,cup
384,3,cinnamon,1.0,teaspoon
384,4,butter,2.0,tablespoon
384,5,flour,1.0,tablespoon
385,0,egg,4.0,piece
385,1,tomato,4.0,piece
385,2,onion,1.0,piece
385,3,bell pepper,1.0,piece
385,4,garlic,2.0,piece
385,5,cumin,1.0,teaspoon
385,6,paprika,1.0,teaspoon
386,0,avocado,3.0,piece
386,1,onion,0.25,piece
386,2,tomato,1.0,piece
386,3,lime juice,1.0,tablespoon
386,4,cilantro,0.25,cup
386,5,jalapeno,1.0,piece
387,0,chickpea,1.5,cup
387,1,tahini,4.0,tablespoon
387,2,lemon juice,4.0,tablespoon
387,3,garlic,1.0,piece
387,4,olive oil,2.0,tablespoon
387,5,cumin,0.5,teaspoon
388,0,flour,1.5,cup
388,1,milk,1.25,cup
388,2,egg,1.0,piece
388,3,baking powder,3.5,teaspoon
388,4,sugar,1.0,tablespoon
388,5,butter,3.0,tablespoon
389,0,baguette,1.0,piece
389,1,tomato,5.0,piece
389,2,basil,4.0,tablespoon
389,3,garlic,2.0,piece
389,4,olive oil,3.0,tablespoon
389,5,balsamic vinegar,1.0,tablespoon
390,0,ground beef,1.0,pound
390,1,tortilla,4.0,piece
390,2,rice,1.0,cup
390,3,black beans,1.0,cup
390,4,cheddar cheese,0.5,cup
390,5,salsa,0.5,cup
391,0,spinach,1.0,cup
391,1,artichoke heart,1.0,cup
391,2,cream cheese,1.0,cup
391,3,sour cream,0.5,cup
391,4,mozzarella,1.0,cup
391,5,parmesan,0.5,cup
392,0,pumpkin puree,2.0,cup
392,1,onion,1.0,piece
392,2,vegetable broth,3.0,cup
392,3,coconut milk,1.0,cup
392,4,garlic,2.0,piece
392,5,maple syrup,1.0,tablespoon
392,6,cinnamon,0.5,teaspoon
393,0,ground lamb,1.5,pound
393,1,potato,4.0,piece
393,2,onion,1.0,piece
393,3,carrot,2.0,piece
393,4,peas,1.0,cup
393,5,butter,2.0,tablespoon
393,6,beef broth,1.0,cup
394,0,chia seeds,4.0,tablespoon
394,1,almond milk,1.0,cup
394,2,maple syrup,1.0,tablespoon
394,3,vanilla,0.5,teaspoon
394,4,mixed berries,0.5,cup
395,0,potato,6.0,piece
395,1,mayonnaise,8.0,tablespoon
395,2,celery,2.0,piece
395,3,onion,0.5,piece
395,4,mustard,1.0,tablespoon
395,5,egg,2.0,piece
396,0,ground beef,1.0,pound
396,1,breadcrumbs,0.5,cup
396,2,parmesan,0.25,cup
396,3,egg,1.0,piece
396,4,marinara sauce,2.0,cup
396,5,parsley,2.0,tablespoon
397,0,butter,8.0,tablespoon
397,1,sugar,1.0,cup
397,2,cocoa powder,0.75,cup
397,3,flour,0.5,cup
397,4,egg,2.0,piece
397,5,vanilla,1.0,teaspoon
398,0,kidney beans,1.0,cup
398,1,pasta,0.2,pound
398,2,tomato,2.0,piece
398,3,carrot,2.0,piece
398,4,celery,2.0,piece
398,5,spinach,1.0,cup
398,6,vegetable broth,6.0,cup
399,0,eggplant,2.0,piece
399,1,ground beef,1.0,pound
399,2,tomato,2.0,piece
399,3,milk,2.0,cup
399,4,flour,2.0,tablespoon
399,5,butter,2.0,tablespoon
